Longitude,Latitude,EC1,EC2,Elevation
-96.494179,41.166046,22.9,31.8,356.7
-96.494179,41.166088,25.4,45.4,356.7
-96.494179,41.16613,31.0,54.8,356.7
-96.494179,41.166172,44.5,76.8,356.7
-96.494179,41.166214,42.2,72.3,356.7
-96.494177,41.166257,36.7,58.1,356.7
-96.494175,41.166299,32.0,43.7,356.7
-96.494174,41.166342,26.2,41.4,356.7
-96.494173,41.166384,25.6,26.7,356.7
-96.494171,41.166427,25.5,20.9,356.7
-96.49417,41.16647,29.0,31.4,356.7
-96.494169,41.166513,33.1,42.1,356.7
-96.494168,41.166556,30.4,52.6,356.7
-96.494167,41.166598,26.3,38.4,356.7
-96.494167,41.16664,25.2,32.7,356.7
-96.494166,41.166683,22.8,30.7,356.7
-96.494164,41.166726,20.3,24.9,356.7
-96.494163,41.166768,20.2,20.5,356.7
-96.494161,41.166811,15.7,18.4,356.7
-96.49416,41.166853,16.7,18.9,356.7
-96.494159,41.166896,16.5,18.6,356.7
-96.494157,41.166939,17.8,19.5,356.7
-96.494155,41.166981,13.9,16.7,356.7
-96.494154,41.167023,13.1,14.9,356.7
-96.494152,41.167066,11.9,15.3,356.7
-96.494151,41.167109,12.6,14.5,356.7
-96.494151,41.167151,12.0,14.3,356.7
-96.49415,41.167194,12.1,14.7,356.7
-96.494148,41.167234,12.2,14.3,356.7
-96.494148,41.167266,13.1,14.6,356.7
-96.494147,41.16729,12.5,14.3,356.7
-96.494147,41.167309,12.5,13.2,356.7
-96.494146,41.167325,13.9,13.5,356.7
-96.494144,41.167339,13.6,14.1,356.7
-96.494143,41.167352,13.4,12.5,356.7
-96.494139,41.167365,10.6,14.2,356.7
-96.49413,41.167377,8.0,11.5,356.7
-96.494119,41.167386,8.3,11.9,356.7
-96.494105,41.167389,5.9,11.4,356.7
-96.49409,41.167388,6.0,10.0,356.7
-96.494076,41.167386,8.6,10.8,356.7
-96.494063,41.167385,9.3,14.6,356.7
-96.49405,41.167386,8.8,12.8,356.7
-96.494036,41.16739,8.5,12.4,356.7
-96.494019,41.167391,6.6,12.8,356.7
-96.494005,41.167378,8.1,13.8,356.7
-96.493998,41.167359,11.4,17.0,356.7
-96.493996,41.167338,13.9,18.9,356.7
-96.493996,41.167311,13.9,22.8,356.7
-96.493997,41.167279,14.5,26.1,356.7
-96.493999,41.167241,14.2,27.5,356.7
-96.494,41.167201,16.3,29.9,356.7
-96.494002,41.167161,15.1,29.0,356.7
-96.494004,41.16712,14.5,25.1,356.7
-96.494005,41.167079,15.9,23.9,356.7
-96.494005,41.167038,14.7,21.9,356.7
-96.494006,41.166997,16.0,21.2,356.7
-96.494007,41.166957,18.6,21.5,356.7
-96.494009,41.166917,16.2,20.0,356.7
-96.49401,41.166877,15.1,18.3,356.7
-96.494009,41.166836,16.6,16.6,356.7
-96.49401,41.166795,16.6,15.8,356.7
-96.494012,41.166755,16.3,18.5,356.7
-96.494014,41.166714,16.4,23.7,356.7
-96.494014,41.166674,20.6,25.3,356.7
-96.494015,41.166634,23.7,32.3,356.7
-96.494017,41.166593,25.5,35.7,356.7
-96.494019,41.166553,31.9,47.2,356.7
-96.494021,41.166512,29.7,52.8,356.7
-96.49402,41.166474,26.4,35.6,356.7
-96.49402,41.166437,21.8,21.1,356.7
-96.494021,41.166402,25.0,24.5,356.7
-96.494021,41.166367,29.8,32.7,356.7
-96.494022,41.16633,31.3,41.7,356.7
-96.494024,41.166292,32.9,45.1,356.7
-96.494026,41.166252,48.3,59.0,356.7
-96.494028,41.166212,46.6,70.4,356.7
-96.494029,41.166169,35.6,61.6,356.7
-96.494029,41.166127,28.8,49.9,356.7
-96.494029,41.166086,23.3,38.3,356.7
-96.49403,41.166044,20.7,32.9,356.7
-96.49403,41.166001,19.0,26.8,356.7
-96.494031,41.16596,20.3,27.1,356.7
-96.494032,41.165919,21.0,24.7,356.7
-96.494033,41.165877,16.7,23.5,356.7
-96.494034,41.165836,15.2,21.0,356.7
-96.494035,41.165794,15.6,19.7,356.7
-96.494036,41.165753,14.0,21.0,356.7
-96.494036,41.165713,15.8,19.8,356.7
-96.494037,41.165672,14.6,18.8,356.7
-96.494038,41.165631,14.8,18.1,356.7
-96.49404,41.165589,14.1,18.7,356.7
-96.494041,41.165549,11.7,16.4,356.7
-96.494042,41.165507,14.9,16.6,356.7
-96.494043,41.165466,13.7,15.4,356.7
-96.494042,41.165426,13.9,15.6,356.7
-96.494041,41.165384,15.2,17.5,356.7
-96.494042,41.165343,15.0,19.4,356.7
-96.494044,41.165303,18.0,20.0,356.7
-96.494045,41.165261,16.0,21.5,356.7
-96.494046,41.165221,17.3,21.4,356.7
-96.494048,41.165181,17.9,21.3,356.7
-96.494049,41.165139,15.9,23.0,356.7
-96.49405,41.165097,18.5,25.8,356.7
-96.494051,41.165057,16.9,29.0,356.7
-96.494051,41.165015,17.8,32.1,356.7
-96.494052,41.164975,20.0,37.2,356.7
-96.494053,41.164935,19.4,33.0,356.7
-96.494053,41.164894,20.9,34.3,356.7
-96.494054,41.164853,20.4,33.2,356.7
-96.494055,41.164813,17.3,30.5,356.7
-96.494057,41.164772,19.2,32.6,356.7
-96.494058,41.164731,19.0,33.0,356.7
-96.494059,41.16469,20.7,37.8,356.7
-96.494059,41.164648,22.5,43.1,356.7
-96.49406,41.164607,23.4,44.0,356.7
-96.494062,41.164568,23.3,46.0,356.7
-96.494061,41.164528,26.0,46.9,356.7
-96.494062,41.16449,24.5,47.8,356.7
-96.494062,41.16445,26.1,49.8,356.7
-96.494062,41.164408,23.8,41.4,356.7
-96.494062,41.164364,23.2,47.3,356.7
-96.494063,41.164322,24.3,45.5,356.7
-96.494063,41.16428,19.1,43.3,356.7
-96.494063,41.164241,25.5,57.0,356.7
-96.494064,41.164201,23.1,63.5,356.7
-96.494064,41.16416,15.8,28.2,356.7
-96.494064,41.164117,16.6,25.4,356.7
-96.494065,41.164074,16.6,21.6,356.7
-96.494066,41.164033,18.7,19.7,356.7
-96.494065,41.163991,18.0,19.5,356.7
-96.494065,41.16395,18.7,19.3,356.7
-96.494065,41.163909,18.1,18.7,356.7
-96.494065,41.163869,16.0,18.7,356.7
-96.494066,41.16383,16.1,19.6,356.7
-96.494067,41.163789,16.0,18.8,356.7
-96.494066,41.163745,15.8,16.6,356.7
-96.494066,41.163702,17.1,18.3,356.7
-96.494066,41.16366,17.8,22.0,356.7
-96.494066,41.16362,19.2,26.2,356.7
-96.494067,41.163584,19.1,28.8,356.7
-96.494067,41.163554,18.9,27.7,356.7
-96.494068,41.163529,18.4,28.7,356.7
-96.494069,41.163511,18.9,27.0,356.7
-96.494069,41.163495,18.0,28.2,356.7
-96.494065,41.163481,18.5,26.6,356.7
-96.494056,41.16347,19.8,27.3,356.7
-96.494044,41.163463,21.4,30.1,356.7
-96.494031,41.163458,10.9,23.2,356.7
-96.494017,41.163456,13.1,21.8,356.7
-96.494001,41.163453,14.5,18.8,356.7
-96.493985,41.16345,12.5,19.7,356.7
-96.493967,41.163449,11.2,18.9,356.7
-96.49395,41.163453,11.2,18.6,356.7
-96.493937,41.163462,12.6,18.4,356.7
-96.493931,41.163476,15.7,18.9,356.7
-96.493928,41.163499,15.7,19.0,356.7
-96.493926,41.163532,17.3,18.1,356.7
-96.493925,41.163573,17.3,18.0,356.7
-96.493924,41.163616,16.3,18.0,356.7
-96.493924,41.163658,15.4,18.0,356.7
-96.493923,41.163701,17.6,19.7,356.7
-96.493923,41.163743,17.7,20.0,356.7
-96.493923,41.163786,17.4,19.1,356.7
-96.493924,41.163829,16.5,19.1,356.7
-96.493924,41.163873,17.9,20.9,356.7
-96.493923,41.163917,16.4,19.7,356.7
-96.493921,41.163961,14.9,20.6,356.7
-96.493919,41.164003,16.0,23.4,356.7
-96.49392,41.164044,16.6,32.1,356.7
-96.493922,41.164087,20.8,50.1,356.7
-96.493922,41.164129,17.9,38.1,356.7
-96.493922,41.164172,19.0,36.5,356.7
-96.493922,41.164215,18.2,37.8,356.7
-96.493921,41.164257,18.3,37.8,356.7
-96.493921,41.1643,18.7,37.4,356.7
-96.493922,41.164343,18.8,35.2,356.7
-96.493921,41.164386,21.2,36.3,356.7
-96.493921,41.164429,23.2,40.7,356.7
-96.493921,41.164472,21.4,40.4,356.7
-96.493921,41.164516,20.7,39.2,356.7
-96.493921,41.164559,19.8,39.2,356.7
-96.49392,41.164603,18.3,32.0,356.7
-96.493918,41.164645,16.7,25.9,356.7
-96.493915,41.164688,16.5,25.1,356.7
-96.493913,41.164731,15.3,24.3,356.7
-96.493913,41.164775,15.8,24.6,356.7
-96.493914,41.164819,16.8,25.7,356.7
-96.493914,41.164862,16.5,31.0,356.7
-96.493913,41.164904,18.7,34.1,356.7
-96.493912,41.164947,18.1,34.8,356.7
-96.493911,41.164989,15.3,30.6,356.7
-96.493911,41.165032,15.2,27.8,356.7
-96.493912,41.165076,18.1,28.0,356.7
-96.493911,41.165119,15.3,21.0,356.7
-96.493909,41.165162,16.4,21.0,356.7
-96.493909,41.165205,17.0,21.4,356.7
-96.493908,41.165248,15.7,22.0,356.7
-96.493906,41.165291,16.4,21.0,356.7
-96.493905,41.165334,16.9,19.3,356.7
-96.493903,41.165378,14.6,18.5,356.7
-96.493902,41.165421,13.7,17.8,356.7
-96.493902,41.165465,13.2,17.8,356.7
-96.493901,41.165509,13.2,18.1,356.7
-96.4939,41.165551,13.8,18.9,356.7
-96.493899,41.165595,14.6,18.6,356.7
-96.493897,41.165638,13.1,20.4,356.7
-96.493895,41.165681,14.1,19.3,356.7
-96.493893,41.165723,15.3,20.4,356.7
-96.493893,41.165766,15.7,20.5,356.7
-96.493893,41.165809,13.8,21.1,356.7
-96.493892,41.165852,13.6,22.1,356.7
-96.493892,41.165896,16.0,24.9,356.7
-96.493891,41.165938,17.5,30.9,356.7
-96.493891,41.165981,20.4,35.7,356.7
-96.49389,41.166023,25.7,49.0,356.7
-96.49389,41.166066,32.5,61.7,356.7
-96.493888,41.166109,39.6,71.9,356.7
-96.493888,41.166152,39.1,68.8,356.7
-96.493886,41.166195,34.1,58.6,356.7
-96.493884,41.166238,27.5,38.5,356.7
-96.493883,41.166281,26.4,33.0,356.7
-96.493882,41.166325,24.1,23.7,356.7
-96.493881,41.166369,23.3,27.6,356.7
-96.493881,41.166413,23.3,36.6,356.7
-96.493881,41.166456,30.3,65.8,356.7
-96.49388,41.166501,29.6,49.8,356.7
-96.493879,41.166545,25.8,38.1,356.7
-96.493877,41.166588,19.0,27.9,356.7
-96.493875,41.166631,19.6,24.4,356.7
-96.493874,41.166674,15.7,22.4,356.7
-96.493874,41.166717,13.9,17.4,356.7
-96.493874,41.166761,14.6,20.6,356.7
-96.493873,41.166804,15.3,23.8,356.7
-96.493872,41.166847,16.8,26.2,356.7
-96.493871,41.166891,17.7,29.7,356.7
-96.493869,41.166933,19.7,32.7,356.7
-96.493868,41.166976,22.4,40.1,356.7
-96.493867,41.167019,27.3,64.9,356.7
-96.493866,41.167063,27.7,59.4,356.7
-96.493865,41.167106,26.4,52.1,356.7
-96.493863,41.167149,21.3,44.2,356.7
-96.493861,41.167191,24.0,38.5,356.7
-96.49386,41.167229,18.4,32.4,356.7
-96.493859,41.167263,13.0,19.1,356.7
-96.493857,41.167292,13.6,14.1,356.7
-96.493857,41.167314,11.8,12.7,356.7
-96.493857,41.167332,11.4,12.9,356.7
-96.493857,41.167347,11.8,14.9,356.7
-96.493854,41.167362,13.1,19.0,356.7
-96.493844,41.167381,15.0,23.2,356.7
-96.49383,41.167395,16.4,25.9,356.7
-96.493814,41.1674,16.3,26.0,356.7
-96.4938,41.167397,15.6,28.0,356.7
-96.493785,41.167394,17.9,28.7,356.7
-96.493768,41.167396,17.4,29.5,356.7
-96.49375,41.167398,19.3,24.5,356.7
-96.493732,41.167397,18.2,33.5,356.7
-96.493716,41.167389,24.0,41.6,356.7
-96.493707,41.167375,25.8,49.0,356.7
-96.493705,41.167354,26.9,52.3,356.7
-96.493706,41.167326,24.3,37.1,356.7
-96.493708,41.167293,22.8,26.4,356.7
-96.49371,41.167257,21.7,26.9,356.7
-96.493711,41.167219,22.2,32.2,356.7
-96.493712,41.167178,24.4,42.8,356.7
-96.493713,41.167136,22.1,36.3,356.7
-96.493715,41.167094,20.4,21.6,356.7
-96.493717,41.167051,17.1,22.9,356.7
-96.49372,41.167008,17.7,32.8,356.7
-96.493721,41.166965,20.2,42.3,356.7
-96.493722,41.166922,34.3,76.6,356.7
-96.493723,41.166878,24.4,42.5,356.7
-96.493725,41.166835,18.1,27.8,356.7
-96.493726,41.166792,17.6,21.9,356.7
-96.493727,41.166748,14.1,20.2,356.7
-96.493727,41.166705,14.3,22.4,356.7
-96.493727,41.166662,14.6,20.0,356.7
-96.493727,41.16662,13.3,16.4,356.7
-96.493728,41.166577,15.6,20.5,356.7
-96.493729,41.166535,16.9,23.2,356.7
-96.493732,41.166493,19.9,27.8,356.7
-96.493733,41.16645,21.4,31.2,356.7
-96.493734,41.166407,26.3,51.0,356.7
-96.493734,41.166365,40.7,76.3,356.7
-96.493735,41.166322,30.1,57.1,356.7
-96.493735,41.16628,24.5,44.6,356.7
-96.493737,41.166237,23.5,38.0,356.7
-96.493738,41.166194,21.6,31.4,356.7
-96.493739,41.166108,26.8,43.5,356.7
-96.49374,41.166065,36.0,65.8,356.7
-96.493741,41.166022,37.2,67.1,356.7
-96.493743,41.165978,20.7,40.5,356.7
-96.493743,41.165934,18.9,31.8,356.7
-96.493743,41.165891,14.6,23.6,356.7
-96.493745,41.165847,14.7,23.5,356.7
-96.493745,41.165804,13.0,21.8,356.7
-96.493745,41.16576,11.4,17.3,356.7
-96.493746,41.165717,12.3,19.8,356.7
-96.493746,41.165673,12.3,19.0,356.7
-96.493747,41.16563,12.6,18.2,356.7
-96.493748,41.165586,14.2,18.1,356.7
-96.493749,41.165543,13.4,18.1,356.7
-96.493751,41.1655,13.2,20.8,356.7
-96.493753,41.165458,14.7,20.7,356.7
-96.493754,41.165414,14.3,21.0,356.7
-96.493755,41.16537,14.3,20.9,356.7
-96.493755,41.165326,14.0,22.3,356.7
-96.493755,41.165282,14.2,23.4,356.7
-96.493755,41.16524,14.4,21.1,356.7
-96.493756,41.165198,16.3,21.3,356.7
-96.493758,41.165155,17.2,21.0,356.7
-96.493759,41.165111,21.0,33.0,356.7
-96.49376,41.165067,19.1,26.8,356.7
-96.49376,41.165024,18.2,27.1,356.7
-96.493762,41.164981,17.5,28.1,356.7
-96.493763,41.164938,15.3,30.0,356.7
-96.493763,41.164895,14.4,25.5,356.7
-96.493764,41.164854,14.1,25.4,356.7
-96.493764,41.164812,14.8,25.8,356.7
-96.493765,41.164769,15.6,23.8,356.7
-96.493766,41.164726,14.9,23.3,356.7
-96.493767,41.164683,14.4,21.7,356.7
-96.493767,41.164639,15.0,20.7,356.7
-96.493768,41.164596,17.2,25.8,356.7
-96.493769,41.164553,18.7,35.7,356.7
-96.493769,41.16451,19.7,36.6,356.7
-96.49377,41.164465,20.6,39.6,356.7
-96.49377,41.164421,23.0,45.7,356.7
-96.49377,41.164378,23.7,42.4,356.7
-96.493772,41.164334,19.5,38.1,356.7
-96.493773,41.16429,20.7,38.3,356.7
-96.493774,41.164246,21.7,38.9,356.7
-96.493774,41.164204,22.9,44.3,356.7
-96.493774,41.164162,22.9,44.2,356.7
-96.493774,41.164119,22.9,45.7,356.7
-96.493775,41.164075,22.5,43.9,356.7
-96.493775,41.164031,21.0,38.8,356.7
-96.493774,41.163987,19.2,38.7,356.7
-96.493775,41.163945,22.2,47.7,356.7
-96.493775,41.163903,15.8,29.1,356.7
-96.493775,41.163859,15.0,27.8,356.7
-96.493774,41.163817,15.6,26.9,356.7
-96.493774,41.163774,15.6,26.1,356.7
-96.493775,41.163731,12.5,21.8,356.7
-96.493776,41.163687,14.1,22.4,356.7
-96.493777,41.163643,14.6,20.8,356.7
-96.493777,41.163605,15.7,20.7,356.7
-96.493778,41.163574,14.5,19.6,356.7
-96.493778,41.163551,14.6,18.0,356.7
-96.493778,41.163532,15.2,17.9,356.7
-96.493779,41.163516,16.8,16.2,356.7
-96.493777,41.1635,14.2,15.1,356.7
-96.493771,41.163486,14.8,15.7,356.7
-96.49376,41.163477,14.2,14.4,356.7
-96.493747,41.163472,13.6,12.5,356.7
-96.493733,41.163468,12.4,15.2,356.7
-96.493719,41.163464,9.2,11.9,356.7
-96.493706,41.16346,8.8,13.0,356.7
-96.49369,41.163457,9.9,16.6,356.7
-96.493672,41.163457,8.9,15.4,356.7
-96.493654,41.163465,11.0,14.8,356.7
-96.493642,41.16348,14.5,20.3,356.7
-96.493635,41.163504,12.1,19.5,356.7
-96.493633,41.163536,13.1,20.0,356.7
-96.493633,41.163573,11.9,22.1,356.7
-96.493633,41.163613,12.7,22.8,356.7
-96.493632,41.163654,13.3,25.5,356.7
-96.493632,41.163696,15.9,30.3,356.7
-96.493631,41.163737,14.8,31.7,356.7
-96.493631,41.163778,17.9,34.3,356.7
-96.493631,41.16382,21.9,62.0,356.7
-96.493632,41.163861,22.6,62.0,356.7
-96.493633,41.163903,19.1,41.1,356.7
-96.493633,41.163945,20.6,43.7,356.7
-96.493632,41.163987,21.0,50.1,356.7
-96.493632,41.164028,20.9,47.5,356.7
-96.493632,41.16407,18.2,38.9,356.7
-96.493632,41.164111,18.0,36.2,356.7
-96.493632,41.164153,16.1,35.0,356.7
-96.493631,41.164195,17.5,38.0,356.7
-96.49363,41.164236,20.7,40.8,356.7
-96.493629,41.164277,33.4,80.0,356.7
-96.493628,41.164318,35.7,77.8,356.7
-96.493628,41.16436,36.0,77.3,356.7
-96.493627,41.164402,32.7,78.1,356.7
-96.493627,41.164444,21.5,40.7,356.7
-96.493627,41.164486,18.1,30.4,356.7
-96.493626,41.164528,15.8,28.2,356.7
-96.493627,41.16457,16.7,27.5,356.7
-96.493627,41.164612,17.0,28.1,356.7
-96.493627,41.164654,16.6,29.7,356.7
-96.493628,41.164695,18.1,29.8,356.7
-96.493627,41.164737,19.2,32.8,356.7
-96.493625,41.164779,18.0,34.7,356.7
-96.493624,41.16482,19.2,35.0,356.7
-96.493625,41.164862,18.8,30.7,356.7
-96.493625,41.164904,16.1,26.7,356.7
-96.493624,41.164945,16.7,31.6,356.7
-96.493623,41.164987,18.1,33.4,356.7
-96.493622,41.16503,19.7,32.9,356.7
-96.493621,41.165073,19.7,30.7,356.7
-96.493619,41.165116,23.2,33.3,356.7
-96.493619,41.165158,21.2,27.5,356.7
-96.493618,41.1652,15.7,20.4,356.7
-96.493617,41.165242,13.9,21.6,356.7
-96.493616,41.165284,14.4,24.2,356.7
-96.493616,41.165325,14.5,24.9,356.7
-96.493616,41.165368,14.9,25.6,356.7
-96.493615,41.16541,16.2,27.9,356.7
-96.493613,41.165452,17.6,25.3,356.7
-96.493611,41.165494,16.9,26.5,356.7
-96.49361,41.165536,17.5,27.6,356.7
-96.493609,41.165577,17.4,28.2,356.7
-96.493608,41.165619,16.8,27.6,356.7
-96.493607,41.165661,17.0,29.9,356.7
-96.493606,41.165702,16.2,29.3,356.7
-96.493606,41.165744,16.3,30.1,356.7
-96.493606,41.165786,19.0,36.5,356.7
-96.493605,41.165828,22.2,44.8,356.7
-96.493603,41.165869,28.4,57.5,356.7
-96.493601,41.165911,39.9,67.9,356.7
-96.493599,41.165952,32.3,51.1,356.7
-96.493597,41.165993,30.8,42.7,356.7
-96.493597,41.166035,27.0,36.5,356.7
-96.493596,41.166077,28.2,39.2,356.7
-96.493594,41.166119,27.5,50.3,356.7
-96.493592,41.166161,33.0,62.9,356.7
-96.493591,41.166203,27.6,49.6,356.7
-96.493591,41.166245,24.6,36.9,356.7
-96.493591,41.166288,20.9,30.3,356.7
-96.49359,41.16633,19.1,25.7,356.7
-96.493589,41.166371,19.0,23.8,356.7
-96.493589,41.166414,18.5,22.2,356.7
-96.493588,41.166456,17.8,19.2,356.7
-96.493588,41.166498,17.5,17.7,356.7
-96.493588,41.16654,17.2,17.9,356.7
-96.493587,41.166582,18.5,18.8,356.7
-96.493588,41.166623,19.4,21.9,356.7
-96.493587,41.166665,18.4,22.9,356.7
-96.493585,41.166707,17.6,25.3,356.7
-96.493584,41.166748,21.0,31.2,356.7
-96.493583,41.16679,27.0,40.3,356.7
-96.493582,41.166831,48.4,86.5,356.7
-96.493582,41.166872,47.4,66.0,356.7
-96.493582,41.166913,33.8,47.0,356.7
-96.493582,41.166954,29.5,41.2,356.7
-96.493581,41.166997,22.8,24.1,356.7
-96.493579,41.16704,21.5,21.0,356.7
-96.493578,41.167082,26.0,30.2,356.7
-96.493576,41.167124,31.5,50.2,356.7
-96.493574,41.167166,34.5,49.9,356.7
-96.493572,41.167208,29.0,43.3,356.7
-96.493571,41.167249,31.7,46.8,356.7
-96.493571,41.167284,33.5,58.6,356.7
-96.493571,41.167313,39.2,68.1,356.7
-96.49357,41.167336,33.4,53.1,356.7
-96.493569,41.167356,27.7,35.9,356.7
-96.493568,41.167373,22.8,31.3,356.7
-96.493567,41.167389,21.6,27.1,356.7
-96.493565,41.167404,20.1,26.3,356.7
-96.493556,41.167419,21.2,24.6,356.7
-96.493542,41.167431,18.5,22.5,356.7
-96.493528,41.167434,13.1,24.0,356.7
-96.493513,41.167432,14.2,22.4,356.7
-96.493497,41.167432,14.2,20.0,356.7
-96.493481,41.167433,13.5,20.8,356.7
-96.493464,41.167433,20.4,21.2,356.7
-96.493446,41.167428,18.0,19.2,356.7
-96.493429,41.167417,19.6,20.4,356.7
-96.493421,41.167401,18.8,22.3,356.7
-96.493418,41.16738,20.8,24.3,356.7
-96.493416,41.167351,22.2,27.5,356.7
-96.493416,41.167315,23.3,29.6,356.7
-96.493418,41.167274,32.7,44.0,356.7
-96.49342,41.167231,31.3,52.0,356.7
-96.493421,41.167188,29.0,38.7,356.7
-96.493422,41.167144,32.8,38.5,356.7
-96.493423,41.167102,32.7,43.2,356.7
-96.493424,41.167059,31.5,56.7,356.7
-96.493426,41.167016,29.0,44.9,356.7
-96.493428,41.166973,32.0,42.1,356.7
-96.493429,41.166929,26.1,42.2,356.7
-96.49343,41.166885,28.5,45.8,356.7
-96.49343,41.166841,31.3,53.2,356.7
-96.49343,41.166797,40.9,79.9,356.7
-96.493431,41.166753,45.7,89.5,356.7
-96.493433,41.16671,24.9,35.9,356.7
-96.493435,41.166668,16.9,26.6,356.7
-96.493435,41.166624,16.5,22.0,356.7
-96.493436,41.166581,14.9,20.1,356.7
-96.493436,41.166538,15.3,18.7,356.7
-96.493436,41.166494,16.2,17.7,356.7
-96.493437,41.166449,15.4,18.6,356.7
-96.493437,41.166406,16.0,21.2,356.7
-96.493437,41.166362,16.4,20.2,356.7
-96.493438,41.166319,15.0,19.9,356.7
-96.49344,41.166276,15.8,22.2,356.7
-96.493442,41.166232,15.3,21.6,356.7
-96.493443,41.166188,13.8,20.1,356.7
-96.493443,41.166144,14.4,17.7,356.7
-96.493443,41.166101,16.6,23.7,356.7
-96.493444,41.166058,18.8,37.3,356.7
-96.493444,41.166014,23.4,54.9,356.7
-96.493445,41.16597,24.2,49.5,356.7
-96.493447,41.165926,22.6,41.0,356.7
-96.493449,41.165882,20.4,37.7,356.7
-96.49345,41.165838,21.6,41.3,356.7
-96.493451,41.165795,25.2,51.3,356.7
-96.493452,41.165751,25.1,53.3,356.7
-96.493455,41.165708,18.5,35.9,356.7
-96.493456,41.165664,17.3,32.4,356.7
-96.493456,41.165621,18.6,33.9,356.7
-96.493457,41.165578,16.1,31.3,356.7
-96.493458,41.165534,16.9,32.4,356.7
-96.493459,41.16549,16.2,29.1,356.7
-96.493461,41.165446,17.3,34.6,356.7
-96.493462,41.165403,16.9,29.6,356.7
-96.493463,41.16536,15.9,27.1,356.7
-96.493463,41.165316,16.8,26.5,356.7
-96.493465,41.165272,16.0,24.2,356.7
-96.493466,41.165229,15.0,22.5,356.7
-96.493467,41.165185,16.2,23.5,356.7
-96.493468,41.165142,21.9,25.7,356.7
-96.493469,41.165099,18.7,27.4,356.7
-96.493471,41.165056,18.1,27.4,356.7
-96.493472,41.165013,18.9,26.7,356.7
-96.493472,41.16497,18.6,28.8,356.7
-96.493473,41.164926,18.2,25.4,356.7
-96.493474,41.164882,19.7,31.5,356.7
-96.493476,41.164839,19.3,37.4,356.7
-96.493477,41.164794,16.6,30.0,356.7
-96.493476,41.164751,17.8,34.0,356.7
-96.493476,41.164709,15.8,33.2,356.7
-96.493477,41.164664,15.4,28.0,356.7
-96.493477,41.164619,15.3,23.6,356.7
-96.493477,41.164576,14.3,19.9,356.7
-96.493477,41.164532,15.4,19.5,356.7
-96.493478,41.164487,15.4,20.2,356.7
-96.493479,41.164443,13.5,19.7,356.7
-96.493479,41.164398,13.4,20.8,356.7
-96.493479,41.164353,13.8,23.5,356.7
-96.49348,41.16431,14.6,24.4,356.7
-96.49348,41.164266,14.1,19.1,356.7
-96.49348,41.164222,14.5,18.6,356.7
-96.49348,41.164178,13.5,19.1,356.7
-96.493481,41.164134,13.0,17.3,356.7
-96.493482,41.164091,12.9,17.7,356.7
-96.493482,41.164049,12.9,18.5,356.7
-96.493482,41.164004,13.5,22.8,356.7
-96.493481,41.163961,16.0,27.1,356.7
-96.493481,41.163916,19.7,42.6,356.7
-96.493482,41.163872,35.5,70.4,356.7
-96.493481,41.163829,35.2,85.9,356.7
-96.493481,41.163784,17.3,38.6,356.7
-96.493481,41.163741,17.0,28.6,356.7
-96.493481,41.163698,14.7,23.8,356.7
-96.49348,41.163656,14.5,21.6,356.7
-96.49348,41.163616,13.2,18.0,356.7
-96.49348,41.163584,12.9,18.7,356.7
-96.493481,41.16356,12.8,19.8,356.7
-96.493481,41.163542,11.8,18.4,356.7
-96.493481,41.163526,11.9,17.5,356.7
-96.493482,41.163511,12.1,17.9,356.7
-96.49348,41.163497,12.2,19.5,356.7
-96.493473,41.163487,13.5,18.6,356.7
-96.493458,41.163483,13.6,19.6,356.7
-96.493442,41.163482,14.6,19.0,356.7
-96.493429,41.163479,15.7,20.9,356.7
-96.49341,41.163477,13.5,16.2,356.7
-96.493404,41.163476,10.6,14.4,356.7
-96.493395,41.163476,11.2,13.7,356.7
-96.493381,41.163474,8.8,18.1,356.7
-96.493363,41.163476,11.8,18.2,356.7
-96.493348,41.163482,15.2,21.4,356.7
-96.49334,41.163492,15.7,20.9,356.7
-96.493338,41.163509,14.8,19.5,356.7
-96.493338,41.163531,13.4,19.6,356.7
-96.493339,41.16356,14.1,22.0,356.7
-96.493339,41.163594,14.7,24.0,356.7
-96.493339,41.163633,13.9,25.1,356.7
-96.493339,41.163674,15.8,28.7,356.7
-96.493338,41.163717,16.6,32.8,356.7
-96.493338,41.16376,16.0,39.8,356.7
-96.493339,41.163803,17.9,37.5,356.7
-96.493338,41.163846,15.9,31.0,356.7
-96.493338,41.163888,14.8,25.1,356.7
-96.493338,41.16393,13.2,20.5,356.7
-96.493339,41.163973,12.3,19.2,356.7
-96.493339,41.164016,12.0,17.4,356.7
-96.493338,41.164058,13.0,20.2,356.7
-96.493338,41.164101,13.2,18.8,356.7
-96.493338,41.164143,12.3,17.1,356.7
-96.493337,41.164185,12.9,18.5,356.7
-96.493337,41.164228,13.2,19.6,356.7
-96.493337,41.164271,13.7,20.7,356.7
-96.493336,41.164314,14.6,20.3,356.7
-96.493335,41.164356,16.0,22.8,356.7
-96.493335,41.1644,15.2,22.8,356.7
-96.493334,41.164443,16.9,24.0,356.7
-96.493333,41.164484,17.3,23.7,356.7
-96.493332,41.164527,15.1,24.1,356.7
-96.493332,41.164569,16.6,21.9,356.7
-96.493332,41.164611,18.1,26.9,356.7
-96.493332,41.164654,21.4,38.3,356.7
-96.493332,41.164697,25.4,45.2,356.7
-96.493332,41.164739,25.3,46.9,356.7
