Longitude,Latitude,EC1,EC2,Elevation
-120.039088,34.690709,16.8,32.9,327.31
-120.039088,34.690724,16.4,24.6,327.325
-120.039089,34.690739,16.5,27.5,327.395
-120.03909,34.690755,16.3,25.2,327.48
-120.039091,34.69077,14.7,20.5,327.56
-120.03909,34.690785,14.7,29.2,327.64
-120.039091,34.690799,10.3,26.8,327.72
-120.039091,34.690814,11.1,29.4,327.785
-120.039092,34.690829,8.0,16.6,327.845
-120.039094,34.690845,12.0,23.4,327.895
-120.039097,34.690862,14.3,24.8,327.885
-120.039099,34.690877,11.0,25.8,327.885
-120.039099,34.690893,12.1,14.1,327.94
-120.039099,34.690908,10.3,23.2,327.965
-120.0391,34.690923,11.8,20.5,327.975
-120.039102,34.690939,14.6,20.0,328.02
-120.039103,34.690954,12.5,19.1,328.065
-120.039104,34.690969,13.5,20.9,328.075
-120.039103,34.690983,12.4,15.9,328.06
-120.039103,34.690999,10.7,16.3,328.055
-120.039104,34.691014,10.9,18.2,328.105
-120.039106,34.69103,11.3,21.7,328.21
-120.039107,34.691045,13.9,19.2,328.295
-120.039106,34.691061,11.9,18.2,328.34
-120.039107,34.691077,12.3,20.0,328.37
-120.039109,34.691092,16.2,18.1,328.37
-120.039111,34.691106,16.9,14.7,328.385
-120.039111,34.691122,12.4,16.9,328.44
-120.039111,34.691138,10.8,17.5,328.45
-120.039112,34.691154,12.8,18.0,328.415
-120.039112,34.691169,14.5,17.3,328.41
-120.039113,34.691185,12.7,18.8,328.425
-120.039112,34.691201,13.6,17.1,328.435
-120.039111,34.691216,23.4,20.9,328.435
-120.03911,34.691231,14.4,21.6,328.47
-120.039111,34.691246,12.9,27.0,328.555
-120.039112,34.691259,11.6,18.4,328.625
-120.039113,34.691273,14.5,20.4,328.695
-120.039113,34.691287,13.8,17.9,328.79
-120.039112,34.6913,16.1,18.6,328.85
-120.039113,34.691314,15.2,17.8,328.835
-120.039114,34.691327,12.1,17.5,328.805
-120.039115,34.69134,21.1,19.5,328.83
-120.039117,34.691353,15.2,20.5,328.9
-120.039118,34.691368,18.5,18.6,328.97
-120.039119,34.691383,15.5,15.0,329.04
-120.039119,34.691397,12.7,17.5,329.115
-120.039119,34.691412,17.3,23.4,329.16
-120.03912,34.691426,18.6,24.2,329.155
-120.039122,34.691441,16.0,23.9,329.115
-120.039123,34.691456,11.9,20.5,329.075
-120.039124,34.691472,11.9,19.9,329.025
-120.039125,34.691488,14.6,23.6,328.975
-120.039126,34.691502,11.7,16.2,328.97
-120.039128,34.691517,12.9,20.8,328.92
-120.039128,34.691531,14.3,21.2,328.865
-120.039128,34.691545,18.6,21.2,328.905
-120.039129,34.691559,15.5,25.6,328.965
-120.03913,34.691572,15.5,24.2,329.035
-120.03913,34.691586,13.1,19.3,329.13
-120.03913,34.691599,18.0,22.5,329.21
-120.03913,34.691613,14.7,22.4,329.28
-120.039068,34.691639,25.1,27.8,329.515
-120.039067,34.69163,26.2,26.8,329.38
-120.039067,34.691618,16.3,27.1,329.305
-120.039068,34.691603,22.5,22.8,329.265
-120.039066,34.691588,29.0,23.8,329.23
-120.039063,34.691572,20.7,23.5,329.205
-120.039061,34.691556,17.0,23.4,329.14
-120.039061,34.691538,14.4,26.6,329.11
-120.039062,34.691521,14.5,22.4,329.085
-120.039061,34.691504,12.3,17.3,329.01
-120.039059,34.691487,16.3,18.5,328.96
-120.039059,34.691471,28.4,21.8,328.95
-120.039057,34.691454,24.5,17.8,328.955
-120.039056,34.691438,17.3,18.5,328.94
-120.039054,34.691421,23.1,23.2,328.87
-120.039055,34.691405,18.4,19.0,328.81
-120.039055,34.691387,15.5,17.7,328.795
-120.039056,34.69137,14.8,17.7,328.785
-120.039056,34.691354,17.3,20.9,328.785
-120.039057,34.691338,16.3,18.1,328.765
-120.039055,34.691324,12.6,18.1,328.685
-120.039051,34.691308,13.1,16.3,328.535
-120.039047,34.691293,12.5,13.7,328.4
-120.039046,34.69128,15.6,16.5,328.34
-120.039046,34.691265,13.0,14.8,328.305
-120.039045,34.69125,13.8,15.2,328.295
-120.039042,34.691234,12.3,16.2,328.245
-120.039038,34.691218,20.4,19.7,328.15
-120.039036,34.691204,17.3,17.1,328.105
-120.039037,34.691189,16.0,14.5,328.07
-120.039039,34.691175,19.2,16.8,328.04
-120.039041,34.691161,11.2,17.3,328.09
-120.039043,34.691146,10.8,19.7,328.17
-120.039045,34.691131,16.1,22.6,328.19
-120.039045,34.691116,19.2,19.6,328.175
-120.039043,34.691102,16.0,17.9,328.175
-120.03904,34.691089,13.8,17.7,328.185
-120.03904,34.691076,12.4,16.4,328.16
-120.03904,34.691062,14.2,13.2,328.105
-120.03904,34.691047,9.6,17.4,328.11
-120.039043,34.691031,13.8,17.7,328.18
-120.039044,34.691016,12.0,18.4,328.21
-120.039043,34.691001,13.5,16.9,328.175
-120.039041,34.690987,12.6,20.4,328.14
-120.039042,34.690973,16.8,20.3,328.13
-120.039043,34.690958,10.5,14.8,328.14
-120.039042,34.690942,13.5,16.7,328.14
-120.03904,34.690927,13.5,17.9,328.125
-120.039039,34.690911,13.7,17.2,328.1
-120.039038,34.690897,17.9,20.2,328.01
-120.039035,34.690883,19.5,19.9,327.84
-120.039032,34.690869,14.3,15.6,327.7
-120.039029,34.690855,13.8,15.7,327.67
-120.039029,34.690841,14.0,17.0,327.73
-120.03903,34.690826,13.9,20.6,327.795
-120.03903,34.690811,14.6,17.9,327.795
-120.03903,34.690796,18.9,18.0,327.79
-120.039031,34.690782,20.1,22.5,327.78
-120.039031,34.690767,18.8,20.8,327.725
-120.03903,34.690752,16.4,19.8,327.64
-120.039027,34.690738,18.9,19.6,327.545
-120.039025,34.690725,23.8,24.9,327.49
-120.039025,34.690711,23.3,22.8,327.495
-120.039025,34.690697,22.9,19.9,327.54
-120.039025,34.690682,19.0,19.7,327.585
-120.039025,34.690668,19.6,19.9,327.56
-120.039024,34.690654,24.7,24.0,327.465
-120.039023,34.69064,27.3,26.5,327.39
-120.039023,34.690626,20.4,21.0,327.37
-120.039023,34.690613,19.1,19.2,327.38
-120.039022,34.690599,21.3,21.0,327.405
-120.039021,34.690586,21.8,26.5,327.38
-120.03902,34.690573,15.1,17.4,327.32
-120.03902,34.69056,21.7,23.2,327.315
-120.039019,34.690546,19.0,21.4,327.335
-120.039018,34.690533,16.3,20.9,327.35
-120.039018,34.69052,16.2,23.2,327.34
-120.039019,34.690507,14.6,28.0,327.28
-120.039018,34.690494,15.8,37.2,327.215
-120.039014,34.690483,13.8,28.7,327.21
-120.03901,34.690473,24.8,24.3,327.225
-120.039003,34.690466,18.3,15.9,327.205
-120.038992,34.690463,16.3,21.2,327.205
-120.038984,34.690465,17.9,24.0,327.22
-120.038973,34.690484,26.9,31.5,327.405
-120.038972,34.690493,12.8,21.4,327.415
-120.03897,34.690504,20.6,21.0,327.39
-120.038968,34.690517,19.1,30.9,327.37
-120.038968,34.690532,25.1,37.2,327.36
-120.038969,34.690547,26.1,28.8,327.32
-120.03897,34.690562,21.4,27.2,327.29
-120.038971,34.690577,15.7,22.4,327.305
-120.03897,34.690592,14.3,17.3,327.355
-120.038969,34.690607,14.7,21.9,327.415
-120.038969,34.690623,11.2,18.1,327.46
-120.03897,34.690638,11.8,20.2,327.5
-120.038972,34.690653,16.3,25.6,327.55
-120.038974,34.690668,12.9,26.7,327.63
-120.038976,34.690684,13.9,19.3,327.705
-120.038978,34.690699,15.6,21.8,327.74
-120.038979,34.690714,16.2,20.9,327.76
-120.03898,34.690728,14.2,20.3,327.78
-120.03898,34.690743,13.1,19.1,327.785
-120.038981,34.690757,12.4,24.2,327.76
-120.038982,34.690772,13.9,18.8,327.745
-120.038983,34.690787,13.1,19.2,327.755
-120.038982,34.690802,12.5,24.8,327.79
-120.038983,34.690817,14.9,20.1,327.85
-120.038984,34.690833,15.3,25.2,327.89
-120.038984,34.690848,10.9,19.8,327.955
-120.038984,34.690864,10.1,17.9,328.035
-120.038986,34.69088,11.0,18.1,328.07
-120.038988,34.690895,14.2,26.5,328.115
-120.03899,34.69091,17.2,23.1,328.205
-120.038991,34.690925,14.0,26.9,328.29
-120.03899,34.690941,19.5,24.6,328.32
-120.03899,34.690957,20.1,22.8,328.315
-120.03899,34.690973,19.9,29.6,328.3
-120.03899,34.690989,16.1,24.0,328.32
-120.038989,34.691004,11.3,15.5,328.375
-120.038989,34.691019,14.5,19.0,328.41
-120.038991,34.691034,11.8,18.0,328.43
-120.038992,34.691049,11.6,17.0,328.435
-120.038994,34.691065,11.9,18.5,328.43
-120.038994,34.691082,14.3,19.0,328.455
-120.038994,34.691098,14.2,21.2,328.49
-120.038995,34.691114,17.4,21.4,328.495
-120.038996,34.69113,17.8,23.2,328.515
-120.038997,34.691146,12.0,19.2,328.535
-120.038998,34.691163,8.2,18.5,328.505
-120.038999,34.691178,10.4,19.7,328.48
-120.038999,34.691193,14.6,21.2,328.48
-120.038999,34.691223,15.7,18.6,328.495
-120.038997,34.691238,14.2,17.1,328.545
-120.038997,34.691268,19.2,19.1,328.68
-120.038998,34.691283,16.0,17.0,328.755
-120.038999,34.691297,15.0,26.2,328.855
-120.039001,34.691312,17.5,18.5,328.92
-120.039003,34.691328,23.0,19.0,328.91
-120.039004,34.691344,16.3,20.1,328.89
-120.039003,34.691359,17.6,25.7,328.92
-120.039002,34.691374,16.4,24.1,328.965
-120.039002,34.691389,17.8,22.2,328.99
-120.039004,34.691403,14.5,26.4,329.025
-120.039007,34.691419,16.7,30.1,329.07
-120.039008,34.691434,15.9,32.8,329.13
-120.039009,34.691449,12.9,28.6,329.175
-120.03901,34.691464,16.2,26.9,329.165
-120.039012,34.69148,17.8,22.0,329.155
-120.039014,34.691495,21.3,22.2,329.15
-120.039015,34.69151,15.8,27.2,329.14
-120.039015,34.691525,15.5,23.1,329.195
-120.039015,34.69154,15.6,20.5,329.27
-120.039015,34.691555,14.7,20.4,329.28
-120.039017,34.69157,18.9,21.2,329.3
-120.039018,34.691584,20.0,24.4,329.365
-120.039018,34.691596,21.2,22.9,329.43
-120.039018,34.691609,21.5,22.1,329.5
-120.039017,34.691622,18.7,22.3,329.6
-120.038961,34.691633,37.2,40.8,329.78
-120.038958,34.69162,31.8,32.3,329.695
-120.038957,34.691606,16.9,19.6,329.61
-120.038955,34.69159,18.3,26.1,329.59
-120.038952,34.691573,23.6,36.8,329.57
-120.038949,34.691556,17.0,22.3,329.525
-120.038948,34.691538,12.1,22.1,329.48
-120.038947,34.691521,12.9,28.2,329.425
-120.038947,34.691503,11.6,18.6,329.365
-120.038945,34.691486,15.0,24.1,329.32
-120.038943,34.691469,14.7,30.8,329.28
-120.038942,34.691452,18.9,35.0,329.235
-120.038941,34.691434,28.7,29.7,329.19
-120.03894,34.691417,31.6,31.3,329.145
-120.038938,34.6914,27.8,36.5,329.1
-120.038936,34.691383,16.9,29.2,329.055
-120.038935,34.691366,25.7,28.7,328.99
-120.038935,34.691349,22.1,28.6,328.92
-120.038935,34.691332,14.1,21.6,328.89
-120.038935,34.691315,20.7,27.3,328.875
-120.038934,34.691298,16.9,29.2,328.845
-120.038933,34.69128,14.4,23.1,328.815
-120.038931,34.691263,13.1,18.8,328.76
-120.038929,34.691247,16.8,25.1,328.7
-120.038928,34.69123,23.0,29.0,328.66
-120.038928,34.691216,16.8,26.1,328.615
-120.038928,34.691203,14.4,27.9,328.575
-120.038928,34.69119,16.5,22.3,328.595
-120.038928,34.691177,24.0,34.2,328.63
-120.038928,34.691149,14.0,26.3,328.655
-120.038928,34.691136,13.1,21.6,328.61
-120.038928,34.691124,11.6,21.7,328.565
-120.038927,34.691111,11.5,15.9,328.54
-120.038926,34.691099,14.6,23.7,328.505
-120.038925,34.691085,13.9,23.8,328.49
-120.038924,34.69107,11.2,22.6,328.475
-120.038924,34.691056,12.9,21.6,328.47
-120.038924,34.691042,14.2,27.6,328.46
-120.038924,34.691029,31.5,35.9,328.41
-120.038923,34.691015,13.1,25.5,328.355
-120.038922,34.691,10.7,33.7,328.285
-120.038921,34.690984,12.1,28.7,328.215
-120.038921,34.690968,13.5,29.9,328.175
-120.038921,34.690953,20.0,29.6,328.13
-120.03892,34.690938,18.4,35.3,328.105
-120.038918,34.690922,20.5,32.0,328.105
-120.038917,34.690907,19.6,41.0,328.075
-120.038916,34.690892,18.5,40.4,328.035
-120.038914,34.690877,22.0,33.5,327.995
-120.038913,34.690862,25.4,29.0,327.95
-120.038914,34.690833,22.2,40.0,327.945
-120.038914,34.690819,23.8,37.6,327.93
-120.038914,34.690806,25.2,31.1,327.935
-120.038913,34.690792,31.0,34.5,327.96
-120.038913,34.690777,22.5,23.4,327.94
-120.038914,34.690761,23.6,37.9,327.88
-120.038914,34.690746,22.1,29.0,327.815
-120.038915,34.690729,19.5,36.4,327.765
-120.038915,34.690713,20.0,27.2,327.735
-120.038914,34.690681,17.8,27.6,327.64
-120.038912,34.690664,28.2,35.6,327.6
-120.038912,34.690647,29.8,35.5,327.555
-120.038912,34.69063,25.4,26.8,327.51
-120.038913,34.690613,28.9,41.1,327.525
-120.038912,34.690596,21.2,35.9,327.55
-120.038912,34.690581,20.4,33.3,327.545
-120.038911,34.690567,16.4,37.5,327.515
-120.038911,34.690553,24.2,47.2,327.47
-120.038912,34.690539,30.5,36.6,327.445
-120.038912,34.690525,30.5,33.8,327.425
-120.038911,34.690512,25.3,31.0,327.41
-120.038911,34.6905,18.9,20.8,327.44
-120.038851,34.690472,12.6,22.1,327.3
-120.038849,34.690482,13.6,23.4,327.175
-120.03885,34.690493,12.8,22.8,327.16
-120.038851,34.690507,14.5,25.8,327.23
-120.038852,34.690522,13.1,33.6,327.305
-120.038852,34.690537,15.6,23.0,327.34
-120.038853,34.690551,18.4,36.1,327.315
-120.038855,34.690564,16.5,23.8,327.3
-120.038857,34.690577,12.7,43.2,327.34
-120.038858,34.690591,11.6,28.1,327.395
-120.038858,34.690607,14.2,30.6,327.455
-120.038858,34.690622,14.9,36.0,327.53
-120.038859,34.690636,15.1,45.4,327.6
-120.038859,34.69065,21.6,34.2,327.665
-120.038859,34.690665,19.9,53.0,327.72
-120.038861,34.690679,18.0,55.5,327.76
-120.038862,34.690694,28.8,25.0,327.79
-120.038864,34.69071,29.3,25.5,327.84
-120.038865,34.690724,24.9,33.4,327.95
-120.038864,34.690739,19.1,25.5,328.045
-120.038863,34.690754,13.8,23.1,328.065
-120.038864,34.690769,14.8,26.1,328.045
-120.038865,34.690784,14.1,26.7,328.025
-120.038866,34.690799,17.0,28.5,328.005
-120.038867,34.690814,13.5,23.6,327.96
-120.038869,34.690828,35.7,24.1,327.945
-120.038869,34.690842,19.8,28.3,327.965
-120.03887,34.690858,32.8,24.6,327.96
-120.038872,34.690873,40.1,33.7,327.975
-120.038873,34.690887,11.3,31.7,328.04
-120.038873,34.690901,24.5,34.3,328.105
-120.038872,34.690915,19.6,33.9,328.165
-120.038872,34.690929,16.4,25.4,328.22
-120.038872,34.690943,19.0,30.6,328.23
-120.038872,34.690957,20.2,28.4,328.255
-120.038873,34.690971,14.0,22.2,328.32
-120.038876,34.690986,3.1,18.1,328.315
-120.038877,34.691003,14.3,27.8,328.205
-120.038875,34.69102,32.6,31.9,328.1
-120.038874,34.691035,22.9,23.0,328.08
-120.038875,34.69105,20.6,25.0,328.105
-120.038875,34.691066,19.8,30.6,328.14
-120.038876,34.691081,22.9,23.3,328.195
-120.038877,34.691096,19.0,28.6,328.22
-120.038879,34.691112,15.4,19.9,328.225
-120.038879,34.691127,13.7,18.0,328.29
-120.038879,34.691142,14.0,21.4,328.36
-120.038878,34.691157,20.2,21.3,328.38
-120.038878,34.691172,10.8,17.3,328.375
-120.038878,34.691188,18.7,27.9,328.365
-120.038877,34.691204,22.8,35.4,328.345
-120.038876,34.69122,27.0,31.4,328.345
-120.038875,34.691235,28.5,42.5,328.36
-120.038875,34.691247,28.6,34.8,328.415
-120.038875,34.691256,23.8,34.0,328.55
-120.038877,34.691267,19.6,30.9,328.715
-120.038879,34.691279,23.8,32.0,328.865
-120.038879,34.691291,19.6,30.7,328.925
-120.038879,34.691301,19.3,30.5,328.92
-120.038879,34.691312,19.6,27.8,328.965
-120.038879,34.691323,20.9,34.1,329.06
-120.03888,34.691336,23.5,28.6,329.135
-120.038881,34.691349,24.0,33.5,329.13
-120.038884,34.691363,22.2,29.1,329.06
-120.038886,34.691377,29.9,31.7,329.02
-120.038888,34.691391,24.3,28.2,329.015
-120.038888,34.691406,23.6,45.8,329.04
-120.038889,34.691422,23.3,38.4,329.12
-120.038891,34.691438,18.0,26.1,329.215
-120.038892,34.691454,18.3,32.7,329.29
-120.038892,34.69147,23.9,38.1,329.345
-120.038893,34.691487,26.6,35.0,329.385
-120.038894,34.691504,23.9,43.1,329.405
-120.038895,34.69152,15.9,45.5,329.44
-120.038895,34.691536,15.8,39.9,329.5
-120.038896,34.69155,16.4,30.3,329.525
-120.038897,34.691564,16.3,28.6,329.515
-120.038898,34.691577,14.9,26.4,329.51
-120.038899,34.691588,12.4,23.1,329.525
-120.0389,34.691599,13.5,23.4,329.56
-120.038835,34.69161,33.0,31.4,329.6
-120.038833,34.691597,21.0,37.0,329.47
-120.038832,34.691581,16.9,34.7,329.445
-120.038831,34.691565,15.4,37.2,329.425
-120.03883,34.691549,14.0,28.4,329.415
-120.038829,34.691532,14.4,28.5,329.425
-120.038829,34.691514,17.7,27.6,329.4
-120.038828,34.691497,14.2,27.4,329.355
-120.038828,34.69148,20.0,28.2,329.345
-120.038829,34.691462,23.7,29.7,329.34
-120.038828,34.691445,15.1,30.2,329.3
-120.038828,34.691427,15.0,28.9,329.23
-120.038827,34.69141,11.1,24.3,329.155
-120.038826,34.691393,12.7,23.3,329.085
-120.038824,34.691376,14.5,25.3,329.035
-120.038823,34.691359,11.2,21.3,329.05
-120.038824,34.691344,9.1,24.9,329.105
-120.038825,34.691329,12.6,26.1,329.105
-120.038824,34.691313,15.0,24.3,329.06
-120.038824,34.691298,10.7,24.7,329.02
-120.038824,34.691282,17.3,25.6,328.97
-120.038823,34.691266,18.2,24.9,328.905
-120.038822,34.69125,17.5,28.1,328.84
-120.038821,34.691234,12.4,27.5,328.775
-120.038821,34.691218,10.1,23.7,328.705
-120.03882,34.691202,15.9,29.0,328.66
-120.038819,34.691187,19.6,29.3,328.65
-120.03882,34.691173,20.0,31.4,328.635
-120.038819,34.691158,15.3,26.1,328.625
-120.038817,34.691145,25.0,44.0,328.615
-120.038816,34.691134,26.9,39.1,328.565
-120.038814,34.691122,20.4,32.4,328.46
-120.038812,34.691109,22.9,34.1,328.35
-120.03881,34.691096,16.0,17.9,328.3
-120.038807,34.691084,20.6,34.6,328.275
-120.038805,34.691071,20.8,27.4,328.29
-120.038805,34.691057,17.5,28.2,328.305
-120.038805,34.691044,14.9,26.3,328.265
-120.038806,34.691031,14.2,26.7,328.235
-120.038806,34.691017,14.9,23.2,328.235
-120.038808,34.691003,11.7,23.7,328.245
-120.038809,34.690988,12.9,21.5,328.23
-120.038808,34.690974,11.8,22.1,328.19
-120.038807,34.69096,12.2,20.3,328.145
-120.038805,34.690946,13.3,26.3,328.115
-120.038804,34.69093,11.2,25.7,328.12
-120.038803,34.690915,15.0,24.0,328.105
-120.038801,34.690899,12.1,22.6,328.01
-120.038799,34.690884,11.7,21.4,327.875
-120.038798,34.690871,12.2,24.0,327.755
-120.038799,34.690857,12.7,21.6,327.675
-120.0388,34.690843,13.4,24.0,327.68
-120.0388,34.690828,10.2,22.5,327.715
-120.0388,34.690815,13.3,36.4,327.735
-120.0388,34.690802,15.4,27.9,327.81
-120.0388,34.690789,13.0,19.8,327.92
-120.038801,34.690775,12.9,25.8,327.975
-120.038801,34.69076,16.6,22.4,327.955
-120.0388,34.690746,14.6,24.8,327.93
-120.038799,34.690731,13.1,21.9,327.91
-120.038798,34.690716,13.4,28.6,327.895
-120.038797,34.690702,10.6,28.6,327.875
-120.038796,34.690688,11.0,24.1,327.845
-120.038795,34.690673,14.3,28.2,327.86
-120.038796,34.690659,13.7,29.4,327.86
-120.038795,34.690645,13.6,34.1,327.815
-120.038793,34.690631,14.1,33.6,327.77
-120.038792,34.690617,13.0,25.5,327.745
-120.038793,34.690603,15.7,28.8,327.7
-120.038793,34.690588,23.4,33.9,327.605
-120.038791,34.690574,33.7,40.4,327.495
-120.038787,34.690561,23.9,26.1,327.41
-120.038786,34.69055,24.3,31.0,327.39
-120.038787,34.690538,26.5,39.3,327.41
-120.038789,34.690525,21.8,36.6,327.425
-120.038789,34.690513,15.3,27.9,327.425
-120.03879,34.690503,15.9,25.6,327.425
-120.038791,34.690493,18.1,32.0,327.445
-120.038743,34.690466,13.5,18.4,327.765
-120.038743,34.690472,11.4,17.3,327.74
-120.038738,34.690479,13.9,22.9,327.775
-120.038738,34.690484,17.0,40.1,327.795
-120.038737,34.690493,18.6,49.6,327.81
-120.038737,34.690504,25.7,40.2,327.81
-120.038738,34.690516,20.2,36.0,327.82
-120.038738,34.69053,22.0,30.2,327.855
-120.038738,34.690543,13.3,26.8,327.9
-120.038738,34.690556,14.3,28.3,327.92
-120.038738,34.690571,14.3,30.8,327.925
-120.03874,34.690585,17.5,29.5,327.925
-120.038741,34.6906,31.8,27.6,327.905
-120.038741,34.690614,21.2,26.4,327.9
-120.038743,34.690628,21.7,39.1,327.94
-120.038743,34.690656,22.6,31.9,328.08
-120.038743,34.69067,26.8,31.1,328.11
-120.038744,34.690684,27.4,28.5,328.14
-120.038745,34.690698,16.0,31.0,328.175
-120.038745,34.690713,13.7,25.1,328.23
-120.038746,34.690728,22.6,31.6,328.285
-120.038748,34.690742,16.7,32.6,328.305
-120.038749,34.690757,13.8,27.5,328.325
-120.038748,34.690771,18.2,26.6,328.38
-120.038748,34.690785,19.1,27.4,328.45
-120.038749,34.690799,22.6,48.3,328.485
-120.03875,34.690814,21.4,29.8,328.505
-120.038749,34.690827,15.2,26.7,328.535
-120.03875,34.690856,12.4,20.2,328.51
-120.038751,34.69087,14.2,17.9,328.525
-120.038751,34.690885,12.8,27.2,328.58
-120.038752,34.690899,14.0,21.9,328.61
-120.038753,34.690914,4.4,23.8,328.575
-120.038753,34.690928,13.8,26.7,328.515
-120.038752,34.690941,13.6,24.2,328.495
-120.038752,34.690953,16.8,28.4,328.54
-120.038753,34.690964,16.1,32.3,328.63
-120.038761,34.691003,18.9,33.9,328.8
-120.038763,34.691017,17.7,31.1,328.87
-120.038765,34.691031,16.9,28.4,328.955
-120.038766,34.691046,25.9,24.1,328.965
-120.038767,34.691062,17.2,24.5,328.975
-120.038765,34.691077,20.1,29.2,328.985
-120.038764,34.691092,22.3,20.8,328.95
-120.038765,34.691107,17.6,27.5,328.895
-120.038765,34.691122,17.0,24.8,328.83
-120.038765,34.691137,19.6,25.4,328.795
-120.038764,34.691151,26.0,31.6,328.86
-120.038762,34.691165,20.0,41.8,328.95
-120.038761,34.691179,20.9,26.5,328.975
-120.038759,34.691193,21.3,25.1,328.95
-120.038758,34.691206,18.9,22.2,328.93
-120.038758,34.69122,16.2,19.8,328.95
-120.038759,34.691234,11.9,21.4,328.985
-120.038759,34.691248,16.5,23.6,329.015
-120.03876,34.691262,13.0,25.7,329.05
-120.038761,34.691276,16.7,25.9,329.075
-120.038762,34.69129,16.4,33.0,329.075
-120.038762,34.691306,13.7,23.9,329.09
-120.038763,34.691323,13.8,36.0,329.185
-120.038762,34.691338,13.8,37.2,329.3
-120.038763,34.691354,19.5,32.3,329.305
-120.038766,34.69137,19.9,30.2,329.245
-120.038768,34.691386,22.7,31.5,329.22
-120.038768,34.691402,18.2,34.2,329.225
-120.03877,34.691436,14.4,28.6,329.27
-120.03877,34.691454,20.9,36.4,329.295
-120.03877,34.691471,14.9,40.0,329.32
-120.038771,34.691487,20.5,28.3,329.38
-120.038773,34.691504,20.2,42.6,329.45
-120.038775,34.691521,15.7,18.5,329.505
-120.038776,34.691537,23.2,32.5,329.57
-120.038776,34.691552,16.3,28.8,329.625
-120.038778,34.69158,19.9,36.9,329.685
-120.038777,34.691594,25.5,40.1,329.72
-120.038773,34.691607,32.5,45.9,329.705
-120.038765,34.691618,28.9,41.7,329.67
-120.038755,34.691623,27.6,30.6,329.69
-120.038743,34.691623,35.2,36.5,329.735
-120.038733,34.691617,34.5,35.5,329.75
-120.038727,34.691607,26.8,27.7,329.76
-120.038724,34.691594,16.4,24.5,329.755
-120.038723,34.691579,13.2,17.8,329.665
-120.038721,34.691566,21.4,22.2,329.59
-120.038719,34.691554,27.5,26.6,329.635
-120.038718,34.691541,22.3,26.0,329.67
-120.038717,34.691526,17.0,17.5,329.635
-120.038715,34.69151,14.9,19.5,329.56
-120.038714,34.691494,15.4,23.9,329.48
-120.038713,34.691478,17.1,16.7,329.445
-120.038713,34.691462,18.9,21.2,329.42
-120.038712,34.691446,23.6,26.4,329.39
-120.038711,34.69143,20.6,17.0,329.37
-120.038709,34.691414,20.1,22.7,329.34
-120.038708,34.691399,18.6,22.6,329.33
-120.038708,34.691384,13.4,22.6,329.345
-120.038708,34.691368,22.8,23.2,329.33
-120.038709,34.691352,22.3,27.9,329.295
-120.038709,34.691336,19.5,31.7,329.275
-120.038709,34.69132,19.4,25.2,329.245
-120.038708,34.691304,22.9,28.5,329.175
-120.038708,34.691289,23.6,29.7,329.09
-120.038709,34.691273,28.4,25.2,329.025
-120.038708,34.691257,18.9,25.4,328.97
-120.038708,34.691242,14.0,21.1,328.875
-120.038706,34.691226,20.9,31.6,328.77
-120.038704,34.69121,23.3,27.3,328.72
-120.038703,34.691195,25.2,29.5,328.69
-120.038704,34.691181,30.7,31.3,328.67
-120.038704,34.691167,31.2,35.7,328.715
-120.038705,34.691153,47.5,38.4,328.815
-120.038706,34.691138,8.0,16.7,328.9
-120.038705,34.691123,11.9,17.4,328.935
-120.038703,34.691108,16.8,20.0,328.895
-120.038701,34.691095,19.4,25.8,328.85
-120.038699,34.691081,25.0,24.0,328.86
-120.038697,34.691068,25.1,25.4,328.895
-120.038695,34.691042,18.5,20.0,328.9
-120.038693,34.691028,18.5,22.7,328.855
-120.038692,34.691012,26.2,22.8,328.795
-120.038691,34.690997,24.4,24.5,328.67
-120.03869,34.690982,17.1,25.2,328.565
-120.038687,34.690968,23.4,24.5,328.485
-120.038686,34.690952,19.6,23.0,328.42
-120.038686,34.690937,18.5,19.9,328.38
-120.038686,34.690923,15.5,19.4,328.355
-120.038685,34.690908,16.3,21.3,328.32
-120.038684,34.690892,16.9,21.1,328.27
-120.038683,34.690876,16.2,14.6,328.245
-120.038684,34.690862,12.0,16.9,328.22
-120.038683,34.690848,13.6,16.2,328.185
-120.038683,34.690834,12.6,20.9,328.145
-120.038682,34.69082,15.6,20.4,328.09
-120.038681,34.690805,15.1,24.3,328.035
-120.03868,34.69079,18.5,22.0,328.015
-120.038679,34.690775,16.2,23.0,327.99
-120.038678,34.690759,16.2,23.6,327.915
-120.038677,34.690744,16.9,18.2,327.895
-120.038679,34.690728,35.6,23.5,327.935
-120.03868,34.690713,36.5,27.4,327.93
-120.038678,34.690698,34.1,27.6,327.885
-120.038677,34.690684,26.8,25.3,327.82
-120.038676,34.69067,23.6,21.3,327.71
-120.038674,34.690656,25.8,21.4,327.61
-120.038673,34.690642,34.9,24.2,327.575
-120.038674,34.690628,28.8,20.8,327.545
-120.038674,34.690613,23.7,23.4,327.52
-120.038673,34.6906,30.5,24.3,327.475
-120.038673,34.690586,32.9,24.5,327.4
-120.038675,34.690559,41.9,29.2,327.465
-120.038677,34.69053,23.7,30.3,327.6
-120.038677,34.690516,19.9,26.8,327.67
-120.038678,34.690501,17.4,30.6,327.645
-120.038618,34.690461,13.3,31.6,327.255
-120.038615,34.69047,11.3,24.7,327.15
-120.038614,34.690481,12.9,21.0,327.155
