Longitude,Latitude,EC1,EC2,Elevation
-120.671518,35.297358,132.4,145.8,81.375
-120.67151,35.29737,133.7,139.5,81.375
-120.671502,35.297382,134.1,154.9,81.345
-120.671494,35.297395,141.9,145.9,81.325
-120.671486,35.297408,130.9,163.3,81.32
-120.671477,35.297421,136.2,156.0,81.32
-120.671468,35.297433,134.3,161.9,81.31
-120.671459,35.297444,127.8,134.3,81.31
-120.671449,35.297455,121.9,164.0,81.345
-120.671439,35.297465,113.6,149.1,81.395
-120.67143,35.297476,123.8,150.2,81.49
-120.671421,35.297488,120.7,145.9,81.575
-120.671415,35.2975,119.6,151.7,81.53
-120.671407,35.297512,99.6,144.8,81.455
-120.671399,35.297525,92.3,141.7,81.455
-120.671391,35.297537,82.9,120.3,81.475
-120.671382,35.297548,73.2,114.4,81.485
-120.671373,35.29756,77.4,111.5,81.515
-120.671362,35.297573,72.0,126.7,81.535
-120.671352,35.297586,70.5,110.5,81.535
-120.671341,35.297599,67.2,107.8,81.555
-120.67133,35.297612,67.0,103.8,81.585
-120.67132,35.297624,66.6,118.5,81.665
-120.67131,35.297637,72.2,88.0,81.765
-120.671301,35.297648,78.4,86.2,81.82
-120.671291,35.297659,78.3,96.9,81.815
-120.671281,35.297671,73.1,88.2,81.775
-120.671272,35.297683,61.5,61.5,81.795
-120.671262,35.297695,59.1,64.7,81.84
-120.671252,35.297708,63.9,59.2,81.845
-120.671242,35.297722,69.8,72.2,81.825
-120.671231,35.297735,69.5,72.7,81.805
-120.671221,35.297749,72.3,75.7,81.81
-120.671211,35.297763,73.8,65.1,81.835
-120.671203,35.297777,71.8,57.8,81.875
-120.671193,35.297792,64.8,57.2,81.905
-120.671182,35.297805,62.9,57.6,81.95
-120.671171,35.297819,63.2,56.0,82.025
-120.671159,35.297832,62.7,49.5,82.06
-120.671147,35.297845,61.8,52.7,82.075
-120.671135,35.297859,57.8,54.2,82.12
-120.671124,35.297874,61.1,53.1,82.165
-120.671113,35.297889,56.1,48.7,82.175
-120.671102,35.297903,55.3,45.7,82.15
-120.671091,35.297917,51.0,41.7,82.145
-120.67108,35.297931,49.8,44.5,82.19
-120.671069,35.297945,53.2,48.2,82.25
-120.671057,35.297958,53.0,46.8,82.32
-120.671047,35.297973,51.9,48.4,82.395
-120.671037,35.297987,52.8,61.7,82.45
-120.671026,35.298001,51.8,55.3,82.47
-120.671015,35.298016,44.7,44.1,82.46
-120.671006,35.29803,43.7,36.7,82.46
-120.670996,35.298044,38.7,35.5,82.495
-120.670986,35.298058,43.6,39.4,82.545
-120.670974,35.298072,46.2,36.4,82.59
-120.670962,35.298086,42.0,28.8,82.615
-120.670951,35.2981,35.8,24.5,82.585
-120.67094,35.298114,36.2,23.3,82.545
-120.670928,35.298128,39.0,22.6,82.555
-120.670916,35.298141,47.3,33.9,82.54
-120.670906,35.298155,50.1,39.9,82.48
-120.670896,35.29817,52.9,39.0,82.45
-120.670885,35.298185,53.8,46.3,82.455
-120.670874,35.298199,58.5,57.1,82.475
-120.670864,35.298213,57.2,60.2,82.49
-120.670855,35.298227,53.7,57.1,82.5
-120.670844,35.298242,54.8,63.7,82.515
-120.670832,35.298256,54.9,68.7,82.54
-120.670819,35.298269,69.7,63.2,82.565
-120.670808,35.298282,65.3,56.4,82.545
-120.670798,35.298296,64.0,53.3,82.54
-120.670789,35.298311,67.3,60.9,82.575
-120.670778,35.298324,73.4,72.7,82.575
-120.670767,35.298338,65.6,67.2,82.56
-120.670757,35.298353,69.0,61.5,82.6
-120.670748,35.298367,67.8,70.3,82.67
-120.670737,35.298382,69.4,70.3,82.705
-120.670724,35.298395,74.6,65.3,82.755
-120.670713,35.29841,66.1,63.1,82.835
-120.670704,35.298424,66.6,65.8,82.875
-120.670694,35.298438,63.1,63.1,82.92
-120.670683,35.298453,67.3,57.9,82.975
-120.670673,35.298467,65.8,56.9,83.02
-120.670662,35.298481,72.9,61.7,83.085
-120.670651,35.298494,65.7,57.1,83.14
-120.67064,35.298508,70.2,59.7,83.21
-120.670629,35.298522,69.9,57.3,83.3
-120.670619,35.298536,70.6,57.2,83.365
-120.670608,35.29855,69.7,58.4,83.425
-120.670595,35.298563,60.2,61.2,83.505
-120.670582,35.298576,59.3,58.0,83.57
-120.67057,35.29859,54.9,47.7,83.59
-120.67056,35.298605,43.1,47.1,83.605
-120.670549,35.298619,44.4,40.6,83.62
-120.670538,35.298632,37.1,28.8,83.61
-120.670526,35.298646,37.8,18.4,83.62
-120.670514,35.298659,40.7,21.2,83.64
-120.670503,35.298673,42.8,24.1,83.63
-120.670492,35.298688,48.7,24.3,83.61
-120.670482,35.298702,44.6,28.2,83.62
-120.670473,35.298716,66.2,57.1,83.65
-120.670462,35.298731,67.5,57.8,83.65
-120.670452,35.298746,69.3,57.8,83.64
-120.670441,35.29876,71.6,69.4,83.645
-120.670431,35.298774,76.1,70.7,83.65
-120.670421,35.298788,67.8,75.5,83.65
-120.67041,35.298802,65.6,65.7,83.65
-120.670397,35.298815,56.6,57.6,83.67
-120.670386,35.298828,66.0,51.3,83.68
-120.670376,35.298843,61.2,50.6,83.645
-120.670365,35.298857,64.7,53.1,83.61
-120.670356,35.298871,63.9,69.1,83.595
-120.670345,35.298885,71.4,74.2,83.605
-120.670334,35.298899,72.1,77.4,83.66
-120.670324,35.298913,73.2,77.9,83.715
-120.670312,35.298927,65.6,73.1,83.765
-120.6703,35.29894,63.8,78.6,83.83
-120.670288,35.298954,64.0,80.0,83.87
-120.670278,35.298969,59.3,76.3,83.885
-120.670269,35.298983,56.4,65.6,83.905
-120.670258,35.298997,50.8,55.9,83.935
-120.670246,35.29901,32.1,26.5,83.935
-120.670235,35.299025,37.3,16.7,83.96
-120.670223,35.29904,69.1,58.2,84.05
-120.670212,35.299054,73.5,64.0,84.1
-120.670202,35.299068,71.2,58.7,84.105
-120.670193,35.29908,72.8,61.4,84.095
-120.670185,35.299091,75.5,59.5,84.075
-120.670177,35.299102,82.7,70.3,84.115
-120.670227,35.299162,115.2,95.7,83.96
-120.670238,35.29915,85.4,74.7,84.11
-120.670243,35.299145,79.9,79.8,84.195
-120.670247,35.299139,74.6,100.1,84.285
-120.670251,35.299132,64.0,115.2,84.43
-120.670256,35.299124,68.5,132.7,84.56
-120.670261,35.299116,68.3,107.5,84.575
-120.670265,35.299111,65.1,86.8,84.65
-120.670273,35.2991,66.2,81.4,84.59
-120.670282,35.299087,66.9,84.9,84.465
-120.670292,35.299072,60.7,72.0,84.345
-120.670301,35.299058,42.3,29.2,84.31
-120.670311,35.299044,32.0,23.6,84.31
-120.670323,35.29903,53.7,69.3,84.28
-120.670334,35.299017,61.5,79.8,84.225
-120.670345,35.299004,63.7,87.3,84.14
-120.670357,35.298991,64.4,92.9,84.09
-120.670368,35.298978,62.0,89.3,84.085
-120.670379,35.298963,61.2,83.9,84.0
-120.67039,35.298949,65.6,93.9,83.86
-120.670402,35.298935,65.4,97.4,83.805
-120.670413,35.298921,64.5,85.6,83.86
-120.670423,35.298906,57.4,79.4,83.95
-120.670434,35.298892,56.0,84.2,83.975
-120.670445,35.298878,56.4,72.9,83.92
-120.670457,35.298864,54.7,75.8,83.87
-120.670469,35.298849,58.9,73.8,83.86
-120.670482,35.298834,54.4,73.3,83.835
-120.670493,35.298819,59.2,60.3,83.76
-120.670504,35.298805,53.0,55.4,83.69
-120.670516,35.298791,61.2,64.3,83.7
-120.670527,35.298777,62.9,61.6,83.76
-120.67054,35.298763,54.2,47.6,83.795
-120.670554,35.29875,44.8,22.2,83.77
-120.670568,35.298735,33.3,21.8,83.685
-120.67058,35.29872,35.9,28.8,83.63
-120.67059,35.298706,61.3,48.4,83.67
-120.6706,35.298691,48.3,46.5,83.755
-120.67061,35.298677,51.1,53.4,83.79
-120.670622,35.298663,63.2,58.0,83.68
-120.670633,35.298648,65.0,68.1,83.515
-120.670643,35.298634,60.1,68.2,83.47
-120.670652,35.298619,63.9,67.3,83.47
-120.670661,35.298604,61.9,63.7,83.395
-120.670671,35.29859,60.2,51.9,83.325
-120.670682,35.298575,59.4,50.2,83.295
-120.670691,35.298561,58.7,59.0,83.28
-120.670701,35.298547,64.2,64.3,83.285
-120.670711,35.298533,64.4,75.5,83.285
-120.670721,35.298518,59.3,72.4,83.28
-120.67073,35.298504,56.1,64.5,83.29
-120.670741,35.29849,52.9,65.9,83.25
-120.670753,35.298476,65.5,76.4,83.11
-120.670764,35.298462,62.4,80.4,83.02
-120.670775,35.298448,62.5,68.9,83.04
-120.670787,35.298435,62.3,76.0,83.095
-120.670797,35.298422,70.7,78.2,83.16
-120.670804,35.298407,66.3,73.5,83.165
-120.670812,35.298394,71.4,70.4,83.16
-120.670825,35.298382,64.4,75.5,83.21
-120.670838,35.29837,63.8,79.1,83.24
-120.670852,35.298357,72.4,73.5,83.215
-120.670865,35.298343,69.2,84.8,83.15
-120.670876,35.298328,73.1,78.9,83.08
-120.670887,35.298315,75.1,89.7,83.01
-120.670897,35.298301,84.6,92.4,82.935
-120.670907,35.298287,76.9,89.7,82.87
-120.670917,35.298272,70.5,82.6,82.855
-120.670927,35.298257,72.0,76.7,82.88
-120.670938,35.298242,66.4,75.4,82.895
-120.670949,35.298228,72.8,71.6,82.745
-120.67096,35.298213,70.3,66.2,82.44
-120.670971,35.298199,74.2,71.8,82.345
-120.670982,35.298184,62.0,71.2,82.38
-120.670994,35.298169,60.2,55.3,82.29
-120.671006,35.298156,59.2,65.1,82.2
-120.671016,35.298141,58.6,45.9,82.185
-120.671027,35.298126,51.4,35.3,82.195
-120.671039,35.298112,41.3,24.8,82.205
-120.671052,35.298098,49.4,39.3,82.19
-120.671065,35.298084,46.8,37.3,82.17
-120.671077,35.298071,47.5,35.3,82.175
-120.671088,35.298056,49.2,58.4,82.14
-120.671099,35.298041,55.1,49.4,82.065
-120.671109,35.298026,46.6,40.1,81.97
-120.67112,35.298011,47.2,42.9,81.885
-120.671132,35.297996,53.4,42.5,81.875
-120.671143,35.297981,55.4,52.5,81.885
-120.671154,35.297966,52.8,58.4,81.885
-120.671164,35.297951,68.4,58.4,81.875
-120.671175,35.297937,79.7,70.5,81.835
-120.671186,35.297923,80.1,72.9,81.785
-120.671199,35.297909,67.9,73.7,81.735
-120.67121,35.297894,60.3,77.2,81.68
-120.671221,35.297879,59.3,70.4,81.605
-120.671232,35.297864,65.5,68.5,81.475
-120.671243,35.297849,61.5,72.3,81.35
-120.671254,35.297836,58.6,69.4,81.315
-120.671264,35.297822,61.0,60.8,81.34
-120.671275,35.297807,62.3,54.4,81.38
-120.671287,35.297792,71.3,71.1,81.38
-120.671299,35.297777,75.6,89.0,81.365
-120.671309,35.297762,67.8,82.4,81.45
-120.671319,35.297746,61.5,68.4,81.595
-120.67133,35.297731,62.3,89.0,81.665
-120.671341,35.297716,64.4,64.9,81.655
-120.671352,35.297701,72.1,76.7,81.6
-120.671364,35.297687,77.9,67.7,81.5
-120.671374,35.297674,74.5,73.8,81.38
-120.671384,35.29766,79.0,93.2,81.255
-120.671394,35.297646,92.2,108.7,81.175
-120.671406,35.297632,99.5,150.0,81.155
-120.67142,35.29762,106.4,162.2,81.145
-120.671432,35.297607,105.0,160.5,81.165
-120.671443,35.297594,101.3,169.8,81.22
-120.671455,35.297582,109.9,186.7,81.27
-120.671465,35.29757,130.0,183.9,81.29
-120.671475,35.297558,152.1,159.7,81.265
-120.671485,35.297545,133.7,150.5,81.195
-120.671495,35.297533,145.0,132.8,81.135
-120.671505,35.297521,136.7,131.5,81.105
-120.671514,35.297509,124.0,144.3,81.1
-120.671522,35.297496,115.6,130.1,81.145
-120.67153,35.297483,116.7,137.0,81.165
-120.671538,35.29747,145.4,140.5,81.1
-120.671547,35.297457,142.7,133.9,81.015
-120.671556,35.297445,134.5,129.3,80.94
-120.671564,35.297432,124.0,147.2,80.87
-120.67157,35.297419,140.6,135.5,80.82
-120.671576,35.297407,150.7,140.9,80.795
-120.671582,35.297395,153.9,138.1,80.79
-120.67159,35.297385,144.0,139.9,80.785
-120.671599,35.297377,145.8,124.5,80.795
-120.671606,35.297372,147.7,126.5,80.845
-120.671616,35.297365,145.3,123.9,80.93
-120.671751,35.297402,184.6,142.2,80.93
-120.671755,35.297417,184.9,142.1,80.985
-120.671754,35.297428,206.6,164.9,81.025
-120.671749,35.29744,178.1,179.6,81.15
-120.671745,35.297445,148.9,164.4,81.17
-120.671739,35.297456,172.2,142.9,81.16
-120.671731,35.29747,172.5,143.3,81.13
-120.671723,35.297483,184.3,142.9,81.125
-120.671715,35.297496,172.3,137.9,81.14
-120.671704,35.297507,151.8,139.2,81.17
-120.671692,35.297519,153.5,135.0,81.2
-120.671683,35.297531,152.5,131.0,81.21
-120.671674,35.297544,155.2,121.1,81.23
-120.671663,35.297555,153.2,126.5,81.295
-120.671653,35.297566,161.9,146.1,81.37
-120.671643,35.297576,160.6,144.9,81.41
-120.671634,35.297588,132.3,132.1,81.43
-120.671624,35.2976,155.7,139.4,81.445
-120.671616,35.297613,173.0,135.4,81.425
-120.671607,35.297625,160.0,140.0,81.375
-120.671598,35.297638,151.2,146.9,81.335
-120.671589,35.29765,155.7,143.4,81.365
-120.67158,35.297662,144.7,142.5,81.475
-120.671571,35.297674,129.0,141.2,81.545
-120.671561,35.297687,121.4,154.0,81.56
-120.671551,35.2977,117.8,151.6,81.61
-120.67154,35.297713,112.4,149.5,81.66
-120.67153,35.297725,89.6,171.1,81.65
-120.67152,35.297737,105.1,171.8,81.635
-120.671508,35.297748,124.0,148.7,81.675
-120.671496,35.29776,115.4,142.1,81.75
-120.671486,35.297773,104.3,143.5,81.815
-120.671476,35.297786,111.6,130.0,81.845
-120.671465,35.297799,109.1,126.3,81.86
-120.671454,35.297812,80.4,161.9,81.915
-120.671444,35.297822,92.8,112.6,81.96
-120.671435,35.297832,100.7,121.6,81.965
-120.671428,35.29784,98.0,119.9,82.005
-120.671422,35.297847,103.9,116.4,82.035
-120.671417,35.297856,99.3,106.8,82.015
-120.671413,35.297865,86.2,122.1,82.0
-120.671408,35.297875,78.6,115.4,82.015
-120.671402,35.297883,94.5,110.6,82.045
-120.671395,35.297892,92.5,110.9,82.055
-120.671388,35.2979,88.4,100.7,82.03
-120.67138,35.29791,92.1,105.7,81.995
-120.671373,35.297922,88.0,110.4,81.98
-120.671368,35.297933,82.6,98.6,81.995
-120.671361,35.297944,72.1,90.0,82.025
-120.671354,35.297955,72.1,88.5,81.715
-120.671348,35.297963,66.5,72.0,81.765
-120.67134,35.297975,74.0,79.4,81.775
-120.671331,35.297988,76.4,87.5,81.775
-120.671323,35.298,79.2,83.8,81.805
-120.671313,35.298013,84.7,70.7,81.825
-120.671303,35.298026,69.1,61.3,81.83
-120.671291,35.298038,61.8,51.1,81.815
-120.67128,35.298052,57.0,46.3,81.795
-120.67127,35.298065,53.7,45.0,81.785
-120.671261,35.298079,55.6,43.6,81.78
-120.671252,35.298092,62.5,42.2,81.78
-120.671241,35.298105,63.1,41.2,81.79
-120.671231,35.298117,63.6,44.1,81.85
-120.67122,35.298131,55.5,51.0,81.94
-120.671209,35.298145,53.7,50.8,82.005
-120.671197,35.298159,54.3,41.5,82.06
-120.671186,35.298174,62.0,38.9,82.115
-120.671174,35.298189,62.1,39.2,82.17
-120.671162,35.298202,71.4,62.2,82.19
-120.671149,35.298217,76.4,71.4,82.155
-120.671138,35.298232,74.3,74.4,82.095
-120.671128,35.298248,75.2,74.5,82.035
-120.671116,35.298263,73.5,70.0,82.02
-120.671104,35.298278,76.2,71.8,82.055
-120.671092,35.298293,81.9,74.8,82.13
-120.67108,35.298308,79.5,73.0,82.255
-120.671068,35.298324,88.5,82.9,82.405
-120.671056,35.298338,81.4,92.8,82.55
-120.671045,35.298353,78.9,106.4,82.67
-120.671035,35.298368,75.9,101.0,82.725
-120.671024,35.298383,71.0,91.1,82.7
-120.67101,35.298397,70.4,81.8,82.7
-120.670998,35.298412,71.9,74.6,82.795
-120.670987,35.298428,72.9,78.9,82.885
-120.670976,35.298445,75.0,77.3,82.935
-120.670964,35.298461,71.8,81.2,82.975
-120.670952,35.298477,67.6,80.4,83.005
-120.670939,35.298493,71.8,70.3,83.03
-120.670926,35.298509,75.1,70.0,83.04
-120.670915,35.298525,77.7,74.1,83.04
-120.670903,35.298541,77.6,85.1,83.055
-120.670892,35.298557,70.4,83.7,83.095
-120.670879,35.298572,67.4,79.5,83.115
-120.670867,35.298588,64.1,72.7,83.095
-120.670854,35.298603,67.4,78.0,83.1
-120.670841,35.298619,74.8,80.7,83.16
-120.670827,35.298634,69.4,77.3,83.205
-120.670814,35.298649,71.1,85.8,83.23
-120.670802,35.298666,81.8,83.3,83.225
-120.670791,35.298683,78.2,82.1,83.19
-120.670779,35.298699,70.5,84.5,83.215
-120.670767,35.298715,71.9,77.9,83.27
-120.670755,35.298731,70.6,68.9,83.28
-120.670743,35.298747,74.9,80.1,83.28
-120.67073,35.298762,74.5,73.0,83.35
-120.670719,35.298778,60.0,70.4,83.42
-120.670708,35.298793,56.4,68.8,83.44
-120.670696,35.298809,62.2,68.4,83.495
-120.670685,35.298825,59.9,76.9,83.545
-120.670673,35.29884,61.1,79.2,83.525
-120.67066,35.298854,57.4,73.5,83.515
-120.670648,35.29887,46.2,64.0,83.525
-120.670637,35.298885,48.7,67.4,83.515
-120.670625,35.298901,50.4,75.2,83.47
-120.670614,35.298917,50.7,63.4,83.38
-120.670602,35.298933,53.6,63.5,83.355
-120.670588,35.298948,56.9,58.4,83.41
-120.670575,35.298964,50.5,52.5,83.45
-120.670563,35.29898,55.1,50.8,83.47
-120.67055,35.298995,59.9,51.3,83.55
-120.670536,35.29901,58.1,62.2,83.63
-120.670523,35.299026,60.8,58.8,83.63
-120.670509,35.299041,56.7,62.8,83.65
-120.670496,35.299057,52.6,63.7,83.69
-120.670484,35.299073,52.2,64.9,83.715
-120.670473,35.299089,52.6,65.4,83.725
-120.67046,35.299105,54.1,62.0,83.72
-120.670448,35.29912,55.1,60.7,83.685
-120.670438,35.299134,56.8,64.3,83.635
-120.670428,35.299148,47.9,56.6,83.625
-120.670419,35.299161,50.5,44.4,83.64
-120.67041,35.299173,56.8,35.8,83.69
-120.670399,35.299185,32.8,36.1,83.81
-120.670481,35.299224,83.5,77.0,83.94
-120.670511,35.299192,85.5,71.7,85.14
-120.670517,35.299185,81.4,66.3,85.385
-120.670524,35.299176,79.1,66.2,85.575
-120.670542,35.299162,84.6,66.8,85.81
-120.670552,35.299155,85.2,5.0,85.85
-120.67056,35.299148,71.3,55.9,85.89
-120.670569,35.299141,68.0,9.8,85.905
-120.670578,35.299133,81.4,59.9,85.885
-120.670591,35.299114,81.4,65.2,85.87
-120.670597,35.299105,72.1,64.4,85.925
-120.670601,35.299094,71.3,63.1,85.96
-120.670606,35.299083,63.5,53.9,85.935
-120.670611,35.299072,64.4,58.8,85.855
-120.670614,35.299061,65.1,63.4,85.775
-120.670618,35.29905,65.0,58.2,85.765
-120.670625,35.299039,57.3,49.3,85.765
-120.670633,35.299027,59.9,62.2,85.69
-120.67064,35.299016,68.5,61.8,85.59
-120.670648,35.299005,66.1,71.9,85.495
-120.670656,35.298993,68.0,71.4,85.38
-120.670666,35.298982,64.0,69.9,85.305
-120.670675,35.29897,60.0,59.0,85.215
-120.670683,35.298957,60.2,63.1,85.04
-120.670691,35.298945,62.5,79.7,84.885
-120.670701,35.298933,65.6,79.6,84.79
-120.670711,35.298922,57.0,74.1,84.745
-120.670721,35.29891,64.8,71.0,84.69
-120.670732,35.298898,63.3,77.1,84.55
-120.670741,35.298886,56.8,71.6,84.47
-120.67075,35.298874,59.2,70.5,84.49
-120.67076,35.298862,63.8,87.0,84.475
-120.67077,35.29885,70.3,84.0,84.43
-120.67078,35.298838,66.0,74.1,84.39
-120.670788,35.298826,65.2,72.6,84.38
-120.670799,35.298811,59.2,74.6,84.375
-120.670812,35.298795,59.9,81.9,84.245
-120.670824,35.298781,69.5,78.5,84.08
-120.670836,35.298767,64.1,79.0,84.04
-120.670847,35.298753,66.5,88.1,84.05
-120.670858,35.298739,65.6,92.7,83.99
-120.67087,35.298725,71.2,105.1,83.83
-120.67088,35.298711,83.3,113.4,83.715
-120.67089,35.298696,75.0,100.0,83.715
-120.6709,35.298683,72.5,95.1,83.8
-120.670911,35.29867,65.2,99.3,83.935
-120.670921,35.298657,73.2,109.3,84.015
-120.670931,35.298642,65.2,115.3,84.025
-120.670941,35.298628,69.2,99.4,84.055
-120.670952,35.298614,76.4,94.0,84.11
-120.670965,35.298601,72.3,99.5,84.155
-120.670977,35.298588,76.2,87.9,84.195
-120.670988,35.298575,79.8,107.7,84.195
-120.670998,35.29856,80.5,90.0,84.18
-120.671007,35.298546,74.3,91.3,84.215
-120.671016,35.298531,69.1,90.5,84.19
-120.671026,35.298516,70.2,83.2,84.02
-120.671037,35.298502,65.8,79.8,83.85
-120.671048,35.298488,60.0,83.5,83.75
-120.671058,35.298474,69.3,85.1,83.665
-120.671069,35.298461,85.2,90.5,83.575
-120.671081,35.298448,71.8,87.2,83.535
-120.671093,35.298435,73.3,88.0,83.49
-120.671105,35.298422,76.2,79.0,83.23
-120.671119,35.298409,85.9,90.6,82.895
-120.671132,35.298397,79.7,88.4,82.9
-120.671143,35.298382,81.6,83.9,83.135
-120.671151,35.298367,78.1,94.1,83.235
-120.671157,35.298352,89.9,90.7,83.205
-120.671166,35.298338,88.4,98.7,83.19
-120.671177,35.298324,92.0,97.1,83.195
-120.671187,35.298311,86.8,89.8,83.15
-120.671197,35.298296,79.9,93.8,83.085
-120.671206,35.298279,84.2,117.2,83.025
-120.671216,35.298265,92.2,102.1,82.965
-120.671228,35.298252,87.3,106.8,82.93
-120.671239,35.29824,78.5,100.8,82.915
-120.671249,35.298226,79.0,113.2,82.93
-120.671259,35.298213,81.5,103.2,82.94
-120.671269,35.298199,81.3,98.0,82.88
-120.67128,35.298186,86.9,90.2,82.75
-120.671291,35.298173,86.7,88.5,82.63
-120.671302,35.29816,74.8,63.5,82.585
-120.671312,35.298148,66.7,62.7,82.565
-120.671322,35.298135,78.5,69.7,82.515
-120.671331,35.298122,72.4,58.4,82.44
-120.67134,35.298109,73.3,61.9,82.38
-120.671348,35.298095,75.3,75.3,82.28
-120.671357,35.298081,84.6,85.1,82.16
-120.671367,35.298069,83.2,111.7,82.145
-120.671377,35.298057,86.9,102.1,82.16
-120.671387,35.298044,86.1,97.4,82.155
-120.671395,35.298031,88.4,105.1,82.165
-120.671404,35.298017,93.2,90.9,82.145
-120.671413,35.298004,89.2,98.5,82.105
-120.671421,35.29799,86.1,79.7,82.075
-120.671429,35.297976,72.7,61.5,82.01
-120.671438,35.297963,78.1,71.1,81.96
-120.67145,35.297951,82.3,59.7,82.01
-120.671459,35.297937,86.6,89.3,82.055
-120.671468,35.297924,92.2,108.6,82.07
-120.671481,35.297912,100.4,118.0,82.09
-120.671495,35.297901,93.1,111.3,82.07
-120.671507,35.297888,105.2,107.6,82.055
-120.671518,35.297875,121.7,118.7,82.04
-120.671528,35.297863,120.6,118.4,82.0
-120.671538,35.297851,108.7,134.4,81.995
-120.671548,35.297839,112.5,137.3,82.035
-120.671558,35.297826,104.4,138.4,82.095
-120.671568,35.297812,121.0,136.5,82.165
-120.671577,35.297799,129.8,139.3,82.185
-120.671585,35.297785,127.3,135.7,82.15
-120.671594,35.297772,129.6,145.9,82.105
-120.671605,35.29776,132.4,146.2,82.06
-120.671616,35.297747,130.2,144.7,82.035
-120.671627,35.297735,120.6,158.5,81.99
-120.671636,35.297722,141.2,156.1,81.915
-120.671647,35.29771,139.6,144.8,81.86
-120.671658,35.297698,137.0,151.9,81.845
-120.671668,35.297685,136.7,148.2,81.865
-120.671677,35.297672,153.8,144.4,81.825
-120.671685,35.297658,160.2,148.1,81.71
-120.671693,35.297645,165.1,156.2,81.64
-120.671702,35.297632,151.7,149.8,81.615
-120.67171,35.29762,143.3,147.7,81.615
-120.67172,35.297608,132.4,141.8,81.62
-120.671729,35.297595,142.8,153.7,81.575
-120.671737,35.297583,128.6,142.7,81.53
-120.671747,35.297571,137.1,149.0,81.51
-120.671757,35.29756,142.7,140.4,81.43
-120.671766,35.297548,144.1,131.5,81.34
-120.671775,35.297536,154.1,131.5,81.385
-120.671785,35.297525,155.9,131.6,81.495
-120.671793,35.297513,149.3,132.2,81.58
-120.671799,35.297503,138.3,127.2,81.635
-120.671807,35.297493,130.8,138.3,81.64
-120.671885,35.297498,110.5,124.4,81.645
-120.671887,35.297512,112.6,107.3,81.85
-120.671884,35.297518,89.8,101.6,81.885
-120.671882,35.297523,90.9,95.9,81.875
-120.671877,35.297531,108.4,95.2,81.875
-120.671869,35.297541,121.3,118.3,81.94
-120.67186,35.297552,125.9,124.9,82.015
-120.671852,35.297564,131.9,127.8,82.02
-120.671844,35.297574,130.5,133.8,81.945
-120.671835,35.297582,146.2,143.9,81.87
-120.671829,35.29759,161.2,140.9,81.86
-120.671823,35.297601,166.2,135.8,81.455
-120.67182,35.297608,127.4,133.7,81.455
-120.671813,35.297619,134.0,131.1,81.465
-120.671805,35.297631,138.3,136.1,81.475
-120.671796,35.297642,149.6,140.6,81.495
-120.671787,35.297653,146.8,129.7,81.485
-120.67178,35.297664,145.8,132.4,81.44
-120.671774,35.297677,141.9,128.9,81.405
-120.671768,35.297689,128.2,138.5,81.405
-120.671761,35.297701,127.9,125.6,81.455
-120.671754,35.297712,134.5,125.1,81.505
-120.671746,35.297724,154.9,141.7,81.54
-120.671737,35.297735,155.5,148.7,81.56
-120.671726,35.297746,154.6,156.7,81.585
-120.671715,35.297757,160.0,147.3,81.665
-120.671704,35.297768,156.7,152.4,81.73
-120.671693,35.29778,146.2,151.3,81.77
-120.671683,35.297792,157.5,165.5,81.82
-120.671673,35.297805,168.5,173.6,81.82
-120.671663,35.297817,161.5,185.5,81.8
-120.671653,35.297829,172.4,182.8,81.81
-120.671643,35.297841,158.4,153.0,81.785
-120.671632,35.297853,113.8,135.5,81.72
-120.671619,35.297865,129.3,137.3,81.735
-120.671609,35.297877,151.0,159.0,81.82
-120.6716,35.29789,168.8,162.4,81.84
-120.671592,35.297902,129.5,146.4,81.79
-120.671583,35.297914,120.2,152.3,81.77
-120.671574,35.297927,95.6,124.9,81.815
-120.671565,35.297939,98.8,113.0,81.89
-120.671556,35.297951,103.8,121.4,81.99
-120.671546,35.297964,101.7,119.9,82.105
-120.671535,35.297977,110.1,125.7,82.195
-120.671523,35.297988,104.9,117.6,82.225
-120.671513,35.298001,95.6,114.3,82.2
-120.671502,35.298012,97.3,114.5,82.18
-120.671492,35.298024,103.1,103.1,82.16
-120.671483,35.298036,99.6,106.5,82.195
-120.671474,35.298049,104.1,108.4,82.255
-120.671466,35.298062,109.7,106.4,82.205
-120.671456,35.298074,99.4,114.8,82.155
-120.671447,35.298087,110.3,115.5,82.175
-120.671438,35.298098,110.1,119.1,82.26
-120.671429,35.298111,108.8,132.8,82.35
-120.671421,35.298124,108.0,116.3,82.325
-120.671412,35.298136,91.2,107.3,82.27
-120.671402,35.298148,90.0,113.9,82.295
-120.671392,35.29816,88.3,132.1,82.395
-120.671383,35.298172,81.4,121.0,82.52
-120.671374,35.298184,88.9,122.0,82.59
-120.671366,35.298195,86.3,115.4,82.57
-120.671358,35.298207,83.5,111.8,82.545
-120.671349,35.298219,81.0,98.0,82.565
-120.67134,35.298232,81.3,100.6,82.6
-120.671331,35.298245,78.9,102.8,82.675
-120.671321,35.298257,80.5,99.3,82.71
-120.671312,35.29827,80.0,94.1,82.71
-120.671302,35.298282,86.9,103.8,82.76
-120.671293,35.298294,83.0,107.8,82.78
-120.671283,35.298307,90.8,116.9,82.775
-120.671275,35.298319,88.9,123.0,82.745
-120.671266,35.298332,88.6,108.2,82.665
